date,return
2014-07-31,0.002110094095932376
2014-08-01,-0.0022791789717805586
2014-08-04,0.002386900816763397
2014-08-05,0.0012528438073190324
2014-08-06,-0.0010932277445481644
2014-08-07,0.00040939055880202314
2014-08-08,-0.0004912488175158125
2014-08-11,5.159129476542141e-05
2014-08-12,0.002953780763793694
2014-08-13,-2.6586627587078327e-06
2014-08-14,0.0012823779165582682
2014-08-18,0.0007150119657245574
2014-08-19,5.657758757290145e-05
2014-08-20,-0.0003463394858158553
2014-08-21,-0.0008730038809647337
2014-08-22,0.0007124898747746973
2014-08-25,-0.0011271694326974175
2014-08-26,0.000706231872297735
2014-08-27,0.0002891057401814036
2014-08-28,0.004383047576852678
2014-09-01,0.0016463184234382319
2014-09-02,0.0005384757507082357
2014-09-03,0.0002222400438152539
2014-09-04,-0.0009237438523637639
2014-09-05,-0.0005579849724782467
2014-09-08,0.0014451544895599528
2014-09-09,-0.0008677519064067764
2014-09-10,-0.0005451481125627421
2014-09-11,-0.0008620689514759165
2014-09-12,-7.230049460035999e-05
2014-09-15,-0.0014869104048676517
2014-09-16,-0.0023092790120795145
2014-09-17,0.0001983203662890594
2014-09-18,0.003147361117334027
2014-09-19,-0.0001514029938121945
2014-09-22,3.3152240930452723e-06
2014-09-23,-0.002320224254164039
2014-09-24,0.00017615838222089463
2014-09-25,-0.002638379998094454
2014-09-26,0.0012820930557899618
2014-09-29,-2.1168497721922147e-05
2014-09-30,0.0028423708139437014
2014-10-01,-0.00044079181817481924
2014-10-07,-0.0026176287120448587
2014-10-08,0.0012322964928631426
2014-10-09,0.002784498183632791
2014-10-10,-0.002456037096648394
2014-10-13,0.0009231713075788088
2014-10-14,-0.0002456895390400085
2014-10-16,-0.0006161747543566264
2014-10-17,-0.0005665865980004369
2014-10-20,0.002072039750157939
2014-10-21,0.003673066946609193
2014-10-22,-0.00013505053797485266
2014-10-27,-0.0017797912419666728
2014-10-28,0.0007740816974538087
2014-10-29,0.0012144752591102712
2014-10-30,0.0006253184398099794
2014-10-31,0.004726036696033509
2014-11-03,0.00016714002606936076
2014-11-05,-0.0008565611742747338
2014-11-07,-0.0008518197504293713
2014-11-10,0.0012701095608536298
2014-11-11,-0.0011153782485733886
2014-11-12,0.001004779444387172
2014-11-13,-0.00048063794434353345
2014-11-14,0.0004880516473098124
2014-11-17,0.0028947554789451385
2014-11-18,0.0004156907587508945
2014-11-19,-0.0004965332238895826
2014-11-20,-0.0001543198646526934
2014-11-21,0.001278921894273
2014-11-24,0.0013082617402412377
2014-11-25,-0.0006618770305836685
2014-11-26,0.0010441061624160198
2014-11-27,-0.0006460116825673911
2014-11-28,0.004908922214209432
2014-12-01,-0.003215237234701345
2014-12-02,0.0008107700293953005
2014-12-03,0.0013392571010635138
2014-12-04,0.0003219162181649951
2014-12-05,-0.0010427563315499287
2014-12-08,-0.0019288345526196264
2014-12-09,-0.0017031835678805456
2014-12-10,0.002753669884182307
2014-12-11,-0.002247053724134925
2014-12-12,-0.0005594584319149486
2014-12-15,-0.00033985566742079915
2014-12-16,-0.0035424285124843824
2014-12-17,-0.0008726221407635233
2014-12-18,0.0024011074144646366
2014-12-19,0.0012377362830871582
2014-12-22,0.0028540054338404806
2014-12-23,-0.002639186553589313
2014-12-24,-0.0023712212053766035
2014-12-26,0.0016546433882724406
2014-12-29,0.001456207287075698
2014-12-30,-0.0005218132600112106
2014-12-31,0.004263160611817626
2015-01-02,0.0017875807377851713
2015-01-05,0.00037531509369493336
2015-01-06,-0.0017137354328963415
2015-01-07,-0.00011137050912775153
2015-01-08,-0.00016986756238466117
2015-01-09,-9.64404874103941e-05
2015-01-12,0.002164221963839352
2015-01-13,0.0010853393535875462
2015-01-14,-0.0013095279298618245
2015-01-15,0.0028763653206471764
2015-01-16,0.004006103510361814
2015-01-19,0.002059929753329069
2015-01-20,0.003950663920570003
2015-01-21,0.0012917528504884572
2015-01-22,-0.0009730548556115393
2015-01-23,0.0015192302901594619
2015-01-27,-0.0002613502849442041
2015-01-28,0.0008461921814755819
2015-01-29,-0.0005663407745256762
2015-01-30,0.002846907603075823
2015-02-02,-0.000769593465628682
2015-02-03,-0.0007802531938926574
2015-02-04,-0.002272486034209554
2015-02-05,0.00046206430010404956
2015-02-06,-0.0007245130632135235
2015-02-09,-0.00490051677639235
2015-02-10,0.0006181898043314135
2015-02-11,0.00100660377745186
2015-02-12,-0.0001412262592681954
2015-02-13,0.0021655258701437446
2015-02-16,0.00021235717085863577
2015-02-18,0.00046874383491189687
2015-02-19,0.00032910367723816314
2015-02-20,-0.0014779187080690651
2015-02-23,-0.00231940746148055
2015-02-24,-0.0007034639794832195
2015-02-25,0.0004000711546960326
2015-02-26,-0.0020614393081742496
2015-02-27,0.006463778748050056
2015-03-02,0.0035984215186515285
2015-03-03,0.00022117904451292606
2015-03-04,-0.001736324105159337
2015-03-05,0.000901964403198813
2015-03-09,-0.00427480334979551
2015-03-10,-0.002119117811406423
2015-03-11,-0.001022388796732126
2015-03-12,0.0007292275760038584
2015-03-13,-0.002240308888361846
2015-03-16,-0.0001517292207816661
2015-03-17,0.0004921761672753896
2015-03-18,-0.00102197135881444
2015-03-19,-0.0004508355433707199
2015-03-20,-0.0007499018457486883
2015-03-23,0.0003365678552744373
2015-03-24,0.000939088537166195
2015-03-25,-0.00034299972635604673
2015-03-26,0.0009270859612562185
2015-03-27,-0.002494408196704502
2015-03-30,0.0017187429041362833
2015-03-31,0.0021738865376103094
2015-04-01,0.0024797312402876385
2015-04-06,0.004674624302187631
2015-04-07,-0.0006847991033707104
2015-04-08,0.00092937184838288
2015-04-09,-0.0015160007895104219
2015-04-10,0.0009565476723866361
2015-04-13,0.000945223304979618
2015-04-16,-0.0015345519391506458
2015-04-17,-0.0012581306045108584
2015-04-20,-0.0011069883170186886
2015-04-21,0.000642957639037593
2015-04-22,-0.0009774505018434845
2015-04-23,-0.0015853244327787655
2015-04-24,-0.0003311871676587104
2015-04-27,-0.0024125942305749755
2015-04-28,0.002392022454321294
2015-04-29,0.0029560034292843928
2015-04-30,-0.00016846866013319752
2015-05-04,0.00018076637431634155
2015-05-05,-0.0004394282126802272
2015-05-06,-0.0026458807548606095
2015-05-07,-5.79404208548716e-05
2015-05-08,0.0018430253303007085
2015-05-11,0.0017125904871608435
2015-05-12,-0.0021347792811964063
2015-05-13,0.0025763173398730206
2015-05-14,0.002179865295191434
2015-05-15,-0.00016428566548342479
2015-05-18,0.0034073530902531462
2015-05-19,-0.001442299751898972
2015-05-20,-0.00028005968253319493
2015-05-21,0.00011956902829130087
2015-05-22,-0.0005996511277721095
2015-05-25,-0.0015750590628974522
2015-05-26,-0.0009037459681983562
2015-05-27,-0.0005638181333232177
2015-05-28,-0.0005274501069045207
2015-05-29,0.004411792777732287
2015-06-01,-0.0006339905717213023
2015-06-02,-0.0015209340730041143
2015-06-03,-0.0016159911101035318
2015-06-04,-0.00046603996057995777
2015-06-05,-0.0015528526646602693
2015-06-08,-0.0006549157447357777
2015-06-09,-0.00034159055494013986
2015-06-10,0.0017302403658635164
2015-06-11,-0.0039538282414511685
2015-06-12,0.0014984453945772781
2015-06-15,0.00016558765840333058
2015-06-16,0.0009902688636328162
2015-06-17,0.0002757727984258737
2015-06-18,0.002365443589192706
2015-06-19,0.0004541612572412961
2015-06-22,0.0007278856843440185
2015-06-23,-0.001163697533722492
2015-06-24,-0.0010970145002994242
2015-06-25,0.0012240268101249446
2015-06-26,-0.0004557828731463348
2015-06-29,-2.6748240584476544e-05
2015-06-30,0.0025200881167909057
2015-07-01,0.0009318810252243821
2015-07-02,-0.001300778734402042
2015-07-03,-0.0001006397357236591
2015-07-06,0.0002205698784419529
2015-07-07,0.0004895884669955915
2015-07-08,-0.002064953235208223
2015-07-09,0.0007103581453297338
2015-07-10,-0.0006984943664256377
2015-07-13,0.00010672301839257802
2015-07-14,-0.00046935881288274523
2015-07-15,0.0009952707089278022
2015-07-16,-0.00023875512872185826
2015-07-17,-0.00016310921313063934
2015-07-20,-0.0023139981093301073
2015-07-21,-0.0004793528027537803
2015-07-22,-0.0030337368015656485
2015-07-23,0.00010270029973939298
2015-07-24,-0.0013951703669706696
2015-07-27,-0.0015181445044338722
2015-07-28,-0.0005794703880122553
2015-07-29,-0.00031284862478620835
2015-07-30,2.8445946027074592e-06
2015-07-31,0.00397271703951905
2015-08-03,0.000503625922493817
2015-08-04,-0.0007861003245486925
2015-08-05,-0.0008206335113924127
2015-08-06,3.1319284801027816e-05
2015-08-07,0.0007636261598725801
2015-08-10,0.0002690375581844385
2015-08-11,0.002900868578381193
2015-08-12,0.0011612233524383318
2015-08-13,0.0007828006444450962
2015-08-14,0.0017903910390037042
2015-08-17,0.00061768202401802
2015-08-18,0.0007703537491982985
2015-08-19,0.0003522382769559478
2015-08-20,0.0010980377412310642
2015-08-21,0.001866532549413085
2015-08-24,-0.0036616870638961204
2015-08-25,-0.0014007993607130305
2015-08-26,-0.0033700147882185045
2015-08-27,0.00033002408070517946
2015-08-28,0.0021086035592261026
2015-08-31,0.0038699069420704644
2015-09-01,-0.0010614471809638787
2015-09-02,-0.0023008174413326177
2015-09-03,-0.00031965279345824715
2015-09-04,-0.0021692706976512454
2015-09-07,-0.0007815364729345966
2015-09-08,0.0014969691568609313
2015-09-09,0.0005885344898439217
2015-09-10,-0.0022054866241640048
2015-09-11,0.0003802630282869044
2015-09-14,0.0005115797744717372
2015-09-15,-0.0006574388019588134
2015-09-16,0.001083628132429441
2015-09-18,0.00398369641284689
2015-09-21,-0.0011766568902930004
2015-09-22,-0.0022101786436683536
2015-09-23,-0.0005007296290903095
2015-09-24,0.0024995509242231335
2015-09-28,-0.0011105478450856236
2015-09-29,-0.0009488258285844458
2015-09-30,0.003813317999501945
2015-10-01,-0.001754188554236012
2015-10-05,0.003951231424392624
2015-10-06,0.0009425160908790298
2015-10-07,0.0010769745549719628
2015-10-08,-0.0012007896592100505
2015-10-09,0.002067099078126248
2015-10-12,0.0019114830870914892
2015-10-13,-0.001835091523085332
2015-10-14,0.0020420688826561562
2015-10-15,0.002285554569605157
2015-10-16,-0.0003767589734640761
2015-10-19,-0.00039950238985762734
2015-10-20,0.0006052513529822355
2015-10-21,0.0006687667375167212
2015-10-23,-0.0007793046508951576
2015-10-26,-0.0012509638580872253
2015-10-27,0.000810128556500424
2015-10-28,0.00012843709212684664
2015-10-29,-0.0014186076760442567
2015-10-30,0.001745236416337553
2015-11-02,-0.0027295228575538637
2015-11-03,-0.001205224297976468
2015-11-04,-0.001679548549488851
2015-11-05,-0.0009853648975774012
2015-11-06,-0.0014484857790813238
2015-11-09,0.0008038527067599662
2015-11-10,-0.003911439141067513
2015-11-13,-0.00280322846452367
2015-11-16,0.0013451148652836855
2015-11-17,-0.00139051369252631
2015-11-18,-0.0019315963084556576
2015-11-19,0.001411181917803795
2015-11-20,0.002191411142039845
2015-11-23,-0.001661019816818943
2015-11-24,0.0006349978142538541
2015-11-26,-0.0001458621968426693
2015-11-27,0.0005330183463270148
2015-11-30,0.0009556445563404239
2015-12-01,0.0018966969308352767
2015-12-02,-0.0009401394910658154
2015-12-03,-0.002314441896389635
2015-12-04,0.00024557653414041686
2015-12-07,0.0031231507947034665
2015-12-08,-0.0025328986099159216
2015-12-09,0.0003845267783510239
2015-12-10,-0.0004898270008330978
2015-12-11,-0.0017668801637374485
2015-12-14,0.0008633282712721833
2015-12-15,-0.0004553760445288102
2015-12-16,0.0004841203880113927
2015-12-17,0.0007814376111102588
2015-12-18,-0.002767743750409535
2015-12-21,0.0027603701965601244
2015-12-22,0.0008620990843568208
2015-12-23,-0.0005439893534209381
2015-12-24,-0.00012801884562855137
2015-12-28,0.0006560917936756163
2015-12-29,0.0005790962383110323
2015-12-30,-0.0008094871423126917
2015-12-31,0.0017970583530810226
2016-01-04,0.0007312990184689346
2016-01-05,0.0013124618853444753
2016-01-06,0.0007730113496756142
2016-01-07,0.0006476717761009987
2016-01-08,-8.793653738915796e-05
2016-01-11,0.00013183459739678986
2016-01-12,-0.0011047822917286604
2016-01-13,-0.0020362250011494265
2016-01-14,0.0027629044039827514
2016-01-15,-0.0010260345918398433
2016-01-18,6.323902812155335e-05
2016-01-19,0.00041828970540630885
2016-01-20,-0.0001709957191647314
2016-01-21,-0.00010865367880852155
2016-01-22,0.0009736443778320305
2016-01-25,0.001345258169424252
2016-01-27,0.0023124673588787448
2016-01-28,3.482626939451254e-05
2016-01-29,0.004020779015209531
2016-02-01,0.0007044913398224255
2016-02-02,-5.146140015890215e-05
2016-02-03,-0.0008895442851759802
2016-02-04,0.0021177346753971614
2016-02-05,0.0022125500017654972
2016-02-08,0.0014844222481260505
2016-02-09,0.002459206946696957
2016-02-10,-0.0031991601191766897
2016-02-11,0.0010789374240205694
2016-02-12,0.002707671249073617
2016-02-15,-0.0006145846919898127
2016-02-16,-0.00043752062645613854
2016-02-17,-0.0004700460799878936
2016-02-18,0.001060360760868658
2016-02-19,0.0024764864912512475
2016-02-22,-0.0015257203653880592
2016-02-23,0.0004414393456516439
2016-02-24,-0.0006624952259019046
2016-02-25,0.0005061213850138591
2016-02-26,0.0005315895648892971
2016-02-29,0.0028257607691788296
2016-03-01,0.003556739009621077
2016-03-02,-0.0010180876384186847
2016-03-03,0.0026571898599299683
2016-03-04,0.003224782050481438
2016-03-08,0.0006068158795452629
2016-03-09,-0.0014335289843462203
2016-03-10,-0.0018921598317496002
2016-03-11,0.003067941256892144
2016-03-14,-0.00018402517463733388
2016-03-15,-0.004539798061034297
2016-03-16,1.2074935787266517e-05
2016-03-17,0.0031530497238171466
2016-03-18,-0.0004979369182948905
2016-03-21,0.00048189253114965403
2016-03-22,0.00017924468838253758
2016-03-23,-0.0021485642545634688
2016-03-28,-0.0044274070481628595
2016-03-29,0.00041430552057728084
2016-03-30,0.004002465775781765
2016-03-31,0.0022431602789675198
2016-04-01,0.000713718031434687
2016-04-04,-0.001578029364936753
2016-04-05,0.0008422389497599438
2016-04-06,0.00017514030546985848
2016-04-07,0.0007780593751602494
2016-04-08,0.0008539232115733162
2016-04-11,0.0019361695656590274
2016-04-12,0.002450132908351471
2016-04-13,0.0006681085570712474
2016-04-18,0.001967754288467362
2016-04-20,0.0004811792111706096
2016-04-21,0.001933881602720886
2016-04-22,-0.0011877503259585833
2016-04-25,-0.0024318161034725594
2016-04-26,0.0016730176576809802
2016-04-27,0.0013781764801647257
2016-04-28,-0.00010357506139345159
2016-04-29,0.004374074282199163
2016-05-02,0.001447279677223262
2016-05-03,-0.0008345203677847713
2016-05-04,-0.0024726266012144145
2016-05-05,-9.021609421735354e-05
2016-05-06,0.0010310448839826545
2016-05-09,0.0018799759642965093
2016-05-10,-0.00035086233867440624
2016-05-11,-0.0006026029887676167
2016-05-12,-0.0002731094026954727
2016-05-13,-2.5990018332280396e-05
2016-05-16,0.001547780253800634
2016-05-17,0.0001179903113692082
2016-05-18,-3.677973493084168e-05
2016-05-19,-0.0014481305176354286
2016-05-20,-0.0009108041202725613
2016-05-23,-0.0005304937370799096
2016-05-24,-0.0008769328516786351
2016-05-25,0.0006080737511087826
2016-05-26,0.0030343557842106065
2016-05-27,0.0008571991235329372
2016-05-30,-0.0024067182470311876
2016-05-31,0.0025008912354298465
2016-06-01,0.000597506428005761
2016-06-02,-0.0009389446607827816
2016-06-03,-9.777840017937304e-05
2016-06-06,0.002885645522146288
2016-06-07,-0.0005245854407641828
2016-06-08,3.388875762512763e-06
2016-06-09,-4.628691414429323e-05
2016-06-10,0.0005982085605523418
2016-06-13,0.001072745433387851
2016-06-14,-1.783502022088762e-05
2016-06-15,0.000988475477522781
2016-06-16,0.0022603500239785843
2016-06-17,-0.0018090126033703084
2016-06-20,0.0007274771680889651
2016-06-21,-6.661677674056705e-05
2016-06-22,-0.0018089887239645917
2016-06-23,0.00016870980381494328
2016-06-24,0.004099618395431635
2016-06-27,0.0019826027689127932
2016-06-28,0.0008890515388433255
2016-06-29,-0.000490317639940616
2016-06-30,0.00326689323409895
2016-07-01,0.0022009181287399636
2016-07-04,0.0015157545807899025
2016-07-05,-0.0010220068306451989
2016-07-07,0.00196006446727215
2016-07-08,-0.00039470618455046355
2016-07-11,0.0024345968394868236
2016-07-12,-0.0008071403246750466
2016-07-13,-0.000798041533181079
2016-07-14,0.00015141666712574167
2016-07-15,-0.0004677993706883122
2016-07-18,-0.0012841904310578382
2016-07-19,0.0006901651821352491
2016-07-20,0.00015470290850825067
2016-07-21,-0.0008513619517646635
2016-07-22,0.0005748727139524123
2016-07-25,0.0007457109955970602
2016-07-26,0.00034906862739055944
2016-07-27,-0.00015689682421702754
2016-07-28,0.0019569711308841456
2016-07-29,0.0015698797289350021
2016-08-01,0.0032425924124015616
2016-08-02,0.0020103946555301497
2016-08-03,-0.0005491075290569994
2016-08-04,-0.0005340726710443549
2016-08-05,0.0038992927266172763
2016-08-08,-0.004372700261927866
2016-08-09,0.0007562404378996348
2016-08-10,0.00027465110224531865
2016-08-11,-0.0005808560650171686
2016-08-16,-0.0002674995392299063
2016-08-17,-0.0005247202835006011
2016-08-18,0.0017312747705788651
2016-08-19,2.3133240377450607e-05
2016-08-22,-0.0012144792703661146
2016-08-23,-0.00037999740694118564
2016-08-24,0.0004658949594077054
2016-08-25,-0.0020791294551271355
2016-08-26,0.0003734936853806441
2016-08-29,-0.0011826371859556014
2016-08-30,0.001681548314726654
2016-08-31,0.002812956271493148
2016-09-01,-0.0021070951043977155
2016-09-02,0.0008332590666707224
2016-09-06,0.002810316667565417
2016-09-07,0.0015456393823298968
2016-09-08,0.00041014254834872613
2016-09-09,-0.0022626012973558734
2016-09-12,-0.0002750344755955026
2016-09-14,-0.0006528878710298495
2016-09-15,-0.0006084162956693572
2016-09-16,0.0001688439718551446
2016-09-19,0.001362683717819458
2016-09-20,-0.0001265962114577449
2016-09-21,0.00037332768613576996
2016-09-22,0.0013805611319038316
2016-09-23,-0.00032268414456897355
2016-09-26,-0.001295145958352957
2016-09-27,-0.0007538313326472133
2016-09-28,-0.0010328671462707748
2016-09-29,0.0006081597531533826
2016-09-30,0.0009684374766623389
2016-10-03,0.0012005446838644165
2016-10-04,0.00024196604947726886
2016-10-05,-0.0020096251544045223
2016-10-06,-0.0016505611663205659
2016-10-07,-0.0008298678121817678
2016-10-10,0.0024553484316470506
2016-10-13,-0.00441093983298628
2016-10-14,-0.0003574616537769666
2016-10-17,-0.000954481692582547
2016-10-18,0.0026486612526824076
2016-10-19,-0.000911302327195024
2016-10-20,0.0008604983373232565
2016-10-21,-0.0004613838026525348
2016-10-24,-0.0004363998839304078
2016-10-25,-0.0007985336184020395
2016-10-26,-0.0009194960308204904
2016-10-27,-0.00025177959393341237
2016-10-28,0.0035048901880906863
2016-11-01,0.00016995448522779514
2016-11-02,0.00029869181086847676
2016-11-03,-0.0004742654524037446
2016-11-04,-0.00026439964105654055
2016-11-07,0.00025297514103504693
2016-11-08,0.0011568044082499597
2016-11-09,0.0013820898644428597
2016-11-10,0.00043847924899361563
2016-11-11,-0.00652231440163872
2016-11-15,-0.00398664489529933
2016-11-16,-0.00015112863806635197
2016-11-17,-0.0024199754914122056
2016-11-18,-0.003400336271751349
2016-11-21,-0.0018413331905477695
2016-11-22,0.0019441976459376605
2016-11-23,0.0007253746908700633
2016-11-24,-0.0016914825140537286
2016-11-25,0.0008191099635602391
2016-11-28,0.0015142574790353287
2016-11-29,0.0001659619887316969
2016-11-30,0.003211028414457407
2016-12-01,-0.0022917698551877318
2016-12-02,-0.0031828580549262027
2016-12-05,9.326275877675333e-05
2016-12-06,0.0007563782509562984
2016-12-07,-0.001290798444818751
2016-12-08,0.003062247954666332
2016-12-09,-0.0007864279982206944
2016-12-12,-0.002017259380101095
2016-12-13,0.0003881870898060822
2016-12-14,-0.0010120120338176252
2016-12-15,-0.001930870909475522
2016-12-16,-0.002024883470524492
2016-12-19,-0.0001185682273424297
2016-12-20,-0.0007685430128011905
2016-12-21,-0.0004282569570901822
2016-12-22,-0.002293406914089315
2016-12-23,1.2292651163910224e-05
2016-12-26,-0.00039367317849656636
2016-12-27,0.0037869424825075415
2016-12-28,0.0014753996322285187
2016-12-29,0.0011183461714854275
2016-12-30,0.004805543353417392
2017-01-02,-0.0005131648147764171
2017-01-03,-0.0005692018915272233
2017-01-04,0.002368144665540806
2017-01-05,0.0023382706218052535
2017-01-06,-0.00048716104127291093
2017-01-09,0.00026042985126788264
2017-01-10,0.0015139024354196358
2017-01-11,0.0026919181986264085
2017-01-12,0.0015405945559608756
2017-01-13,-0.0005020597165457404
2017-01-16,0.0010755763164609093
2017-01-17,0.0010540431593656881
2017-01-18,0.0006594599918416861
2017-01-19,-0.0008984780892747802
2017-01-20,-0.001217736659057932
2017-01-23,0.0005362618178845618
2017-01-24,0.0013438693972787953
2017-01-25,0.001146449854382271
2017-01-27,-0.0013066966794663948
2017-01-30,-0.0010382529538275978
2017-01-31,0.0027906239304454263
2017-02-01,0.003231953727787241
2017-02-02,0.0009796963208456248
2017-02-03,-0.0005242182751170818
2017-02-06,0.0015085124807882435
2017-02-07,0.0016395726282854624
2017-02-08,0.0003859513436446218
2017-02-09,-0.0005021173080366877
2017-02-10,-0.0016483164704877988
2017-02-13,-0.0002867629978168728
2017-02-14,0.0005924019450978076
2017-02-15,-0.0016513821990643861
2017-02-16,0.002060383964008141
2017-02-17,0.0017954723941447945
2017-02-20,0.0003230026284164358
2017-02-21,-0.0006982791987104847
2017-02-22,0.0020664793070041807
2017-02-23,0.00013335083354888263
2017-02-27,0.0006525097846856853
2017-02-28,0.001420908691933652
2017-03-01,0.0004600064365772612
2017-03-02,-0.0010931618409076476
2017-03-03,-0.0015594657462401622
2017-03-06,0.0017313484060092876
2017-03-07,-0.0013364562068734443
2017-03-08,-0.0020047789660312216
2017-03-09,-0.0002581918112459219
2017-03-10,-0.0007146829500213
2017-03-14,0.001327369584773928
2017-03-15,-0.0021302061876255
2017-03-16,0.0031741711126341806
2017-03-17,0.00026523961267464345
2017-03-20,-0.00011247701391120833
2017-03-21,9.548983329373125e-07
2017-03-22,0.00045898225644154327
2017-03-23,0.0010613627352694971
2017-03-24,2.125868803084266e-05
2017-03-27,-0.00036074656876981966
2017-03-28,0.00023673364326568598
2017-03-29,0.0003621722719292628
2017-03-30,0.0003301840929091445
2017-03-31,0.0013130548644268215
2017-04-03,0.0006528405865870997
2017-04-05,0.002224002664140223
2017-04-06,8.07275486891202e-05
2017-04-07,-0.00016105826300824284
2017-04-10,-0.002135964151467595
2017-04-11,0.0011315540424981572
2017-04-12,0.001638717542618239
2017-04-13,0.00033485464083732016
2017-04-17,-5.382355187069654e-06
2017-04-18,-0.0005660078898413881
2017-04-19,-0.0007274661884755897
2017-04-20,0.0005064654508414427
2017-04-21,0.0002753419471450573
2017-04-24,0.00010599545846929118
2017-04-25,0.0009472164003910705
2017-04-26,-0.0003036292072026911
2017-04-27,-0.0001735797663109707
2017-04-28,0.0019519540660499052
2017-05-02,-0.0013048138900126943
2017-05-03,-0.00044824934304533927
2017-05-04,-0.0012384653276206626
2017-05-05,-0.0003119353579271089
2017-05-08,-0.0008843072465607185
2017-05-09,-4.851220399243621e-05
2017-05-10,0.0011116783607916022
2017-05-11,-0.0007826023770532337
2017-05-12,-7.205346862319568e-05
2017-05-15,0.0008327519154405583
2017-05-16,0.0011618513191999503
2017-05-17,0.0013541527276610343
2017-05-18,0.0020056963867965123
2017-05-19,-0.0006404192516631303
2017-05-22,-0.00010258926790499316
2017-05-23,0.0005117663363186032
2017-05-24,-0.001288318369059752
2017-05-25,0.0013753226230665723
2017-05-26,0.0024246497027203386
2017-05-29,6.663711913156722e-05
2017-05-30,0.0002533733005323633
2017-05-31,0.0016913684613382128
2017-06-01,0.0006089048899146119
2017-06-02,-0.00017778462551917438
2017-06-05,0.002545741221225704
2017-06-06,0.0003192152921331322
